NewsText,Theme,Source
9270," Wa alaikumus salam, Malam Sadik barka da warhaka",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9271," A ka'idar aiwatar da kira da wayar salula, idan ka kira wani, za a nuna wa wanda ka kira lambarka a wayarsa, yana gani",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9272,"  Amma idan kaje sashen Tsare-tsaren wayarka, watau ""Settings"", ka canza wannan tsari cewa kada ta rika nuna wa wanda ka kira lambarka, to za ta boye lambar",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9273,  Wannan a kira ne kadai ya tsaya,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9274,  Amma idan ka aika sakon tes dole za ta nuna,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9275,  Domin babu wani tsari na boye lambar wanda ya aiko tes a wayar salula,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9276,  Dole za ta nuna,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9277,  Da fatan ka gamsu,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9278," Assalaamu Alaikum, barka da warhaka",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9279,  Yanzu don Allah kai Abdullahi Salihu Abubakar kace yin azumi a watan Rajab ba daidai bane?  A matsayinka na Musulmi? -  08031323908,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9280," Wa alaikumus salaam, na san kana ishara ne zuwa ga bayanin da nayi a cikin kasida ta mai taken: ""Bunkasar Fasahar Sadarwar Zamani a Najeriya – Kalubale da Hanyoyin Ci Gaba,"" inda nake bayani cewa jama'a su yi hankali da sakonnin da ake turo musu ta tes musamman lokacin azumi kan falalar ayyuka, da cewa akwai hadisan karya da ake aikowa",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9281,"  Idan ka fahimce ni, ban ce yin azumi a watan Rajab ba, nace kan ""…falalar yin azumin Rajab",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9282,"""  Akwai bambanci tsakanin ""yin azumi a watan Rajab, da falalar azumin Rajab",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9283,"""  Akwai hadisan karya sama da talatin da aka kaga aka ce Manzon Allah ne ya fada, masu nuna falalar watan Rajab",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9284,"  A wasu kasashe bayan azumi, ana yanka dabba da ake kira ""Ateerah"", ana kwana sallah a tsakiyar watan, watau ""Salaatur Ragaa'ib,"" ana rarraba gurasa da masa bayan an karanta musu Suratul Mulk, duk wannan bai inganta ba daga Manzon Allah",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9285,"  Mu a nan abin da muka fi yi shi ne azumi, wanda muke kira azumin tsofaffi, da kuma sallar tsakiyar wata",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9286,"  Amma yin azumin nafila cikin Rajab, kamar yadda aka saba yi a sauran watanni, ya halatta kuma ma abin so ne",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9287," musamman azumin litinin da alhamis, da yin azumi uku cikin kowane wata, duk sun inganta daga Manzon Allah",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9288," Amma idan da wancan manufa ce, cewa watan Rajab na da wata falala ta musamman, ba abin da ya inganta",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9289,"  Don karin bayani ka duba littafin ""Al-Fawaa'idul Majmoo'ah fil Ahaadeesil Mawdoo'ah"" wanda Shawkaani ya rubuta, lambar hadisi na 287, da 288, da 289, da 290 da kuma 291",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9290,  Da fatan ka gamsu,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9291, Wata Sabuwar Duniya,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9292," Idan masu karatu basu mance, a shekarar da ta gabata ne muka kawo kasida mai shafi goma, mai teken: Dandalin Facebook a Mahangar Binciken Ilmi",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9293," A ciki mun yi bayani filla-filla kan asali da samuwar wannan dandali, da yadda ake rajista, da yadda ake mu'amala da shafin, da kuma wasu daga cikin matsalolin da ke tattare da dandali a mahanga mai fadi",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9294,"  A yau ga shi mun dawo ne don kara bayani kan abin da ya shafi matasanmu, da irin rayuwar da suke yi a dandalin, wanda hakan zai fahimtar da mu wasu abubuwa masu muhimmanci, musamman kan mummunar tasirin wannan dandali kan tunani da fahimtar matasanmu",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9295,"  Kafin mu yi nisa, ina son masu karatu su fahimci cewa wannan kasida ta fadakarwa ce kawai, ba tonon asiri tazo yi ba",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9296,  Ba zan ambaci sunan kowa ba,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9297, A bayyane yake cewa akwai matasanmu da yawa a dandalin Facebook,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9298,  Ba za ka san hakan ba sai ka shiga,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9299,"  Za ka ga mutane, tsakanin 'yan mata da samari da tsofaffi da zawarawa da gagware wa tuzurai, duk sun yi rajista kuma suna sada abin da suke kira ""zumunci",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9300,"""  Babban abin da ya sawwake yaduwarsu a wannan dandali kuwa dalilai ne guda biyu",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9301,"  Abu na farko shi ne samuwar wayar salula a hannun jama'a, wanda ya game gari da duniya baki daya",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9302,  A Najeriya akwai layukan wayar salula sama da miliyan 90 a kididdigar shekarar da ta gabata,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9303,  A arewacin kasar akafi samun jama'a masu dauke da wayar salula,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9304,"  Galibin wayoyin salular wannan zamani kuwa duk karancin kudi da araharsu, za ka samu suna dauke ne da hanyar sadarwa ta Intanet",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9305,"  Wannan ya sa duk wanda ke da wayar salula a hannunsa, to kamar yana da shafin Facebook ne, domin yin rajista babu wahala",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9306,"  Karin a kan haka, sai kamfanin Etisalat ya gina wata manhaja ta musamman na shafin Facebook, muddin ka shiga shafin, nan take za ka iya saukar da wannan manhaja, ka yi rajistar shafinka na facebook ba tare da wata matsala ba",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9307,"  Sannan, ko babu ko sisi a wayarka kana iya shiga, in dai layin Etisalat kake amfani da shi",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9308,  Abu na biyu shi ne saukin mu'amala,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9309,  Shafin facebook yana da saukin mu'amala,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9310,"  Wannan yasa duk wanda ya shiga sau daya sau biyu, ba ya bukatar wani darasi kuma",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9311, Manufofi ,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9312, Wadannan dalilai biyu suka taimaka wajen yaduwar matasanmu a dandalin facebook,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9313,"  Kowa na son ya shigo don ya nemi abokai ko 'yan mata, ko samari da dai sauransu",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9314,"  A kasidar baya mun nuna cewa daga cikin amfanin dandalin facebook akwai sadarwa, da yin abota, da samar da sanayya mai amfani da amfanarwa, da fahimtar rayuwa ta hanyar kallon yadda wasu ke tafiyar da rayuwarsu a duniyar da suke",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9315,  Har a yanzu akwai wadannan amfanoni basu gushe ba a dandalin facebook,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9316,"  Akwai majalisu da matasanmu suka kafa, masu amfani sosai",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9317,  Akwai zaurukan tattaunawa na musamman masu amfani su ma,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9318,  Sannan kuma wasunsu sun samu hanya mafi sauki wajen yada addini da shari'ar musulunci,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9319,  Wasu sun yi abota ta Allah da Annabi,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9320, Wasu sun yi kawance ta Allah da Annabi,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9321,"  Amma galibin mu'amalarmu, ina nufin mu matasan kasar Hausa, akwai alamar tambaya kanta",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9322," Dandalin Abota, ko Dandalin Badakala?",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9323," Babban abin da yafi ban cikin al'amuran matasanmu a dandalin facebook shi ne, rashin manufa takamaime a yayin da suke shawagi da shantakewa a dandalin",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9324,  Abu na farko da aka sansu da shi shi ne yawan ruduwa da 'yan mata,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9325,"  Duk wacce ka shiga shafinta a dandalin facebook in dai budurwa ce, za ka ga kashi 90 cikin abokananta maza ne",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9326,"  Da zarar ta yi tari, ko ""mhmm"" ta rubuta a shafinta, nan take za ka ga ta'aliki (comments) daga maza sama da hamsin kafin sa'a guda",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9327,  Duk abin da tace sai an ce wani abu a kai,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9328,  balle ta loda hoto a shafin,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9329,  Ba sai na gaya muku abin da zai faru ba,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9330,  Su kansu 'yan matan haka suka fi so,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9331,"  Musamman wasu ke daukan hotuna su loda a shafinsu, don su ji me samari za su ce",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9332,  Idan kana karanta sakonnin da matasa ke rubutawa dangane da wadannan hotuna sai ranka ya baci,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9333,  Wai duk nan yabonta ake,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9334,  Abu na biyu shi ne yaudara,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9335,"  Su kansu wasu daga cikin 'yan matan karya suke yi, hotunan wasu suke lodawa suce nasu ne",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9336,  Su ma samarin suna haka,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9337," Don haka galibin samarinmu, ba duka ba, idan ka shiga shafukansu ba abin da za ka gani sai surutai kan 'yan mata, da wasannin kwallon kafa da hotunansu, da abubuwa marasa kima",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9338,  Wanda hakan ke nuna cewa mai wannan shafin ya shigo ne kawai don yayi ta walagigi mara ma'ana,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9339, Abu na gaba shi ne cin mutuncin abokin magana,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9340,"  Da yawa daga cikin matasa a dandalin  facebook ba su da da'a, musamman dai a majalisun da ake tattaunawa kan abubuwan da suka shafi al'umma",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9341," A daya daga cikin manyan majalisun da ke shafin facebook na matasanmu, na sha karanta zage-zage, da surutan cin mutuncin abokin zance; ba kunya ba tsoro",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9342,  A wasu lokuta sai na sa baki al'amuran ke sassautawa,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9343,  Wannan bai dace ba,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9344,  Sai kuma batun batsa da ashararanci,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9345,  Wannan kuma ya kasu kashi biyu,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9346,"  Akwai zantuka da wasu matasanmu ke yi kan hotunan 'yan mata da niyyar yabo, ko kokarin gamsar da 'yan matan cewa suna da kyau",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9347,  Idan ka karanta ire-iren wadannan zantuka sai ranka ya baci,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9348," Sai kuma yaudara, wanda wannan ruwan dare ne a dandalin facebook",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9349, Da yawa cikin mutane kan rubuta abin da ba shi bane hakikanin rayuwarsu,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9350,"  Wannan tasa idan kana karanta bayaninsu a ""Profile"" sai ka ga akwai tufka da warwara",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9351," Misali, yarinya ko matashi zai ce musulmi ne shi, mai son Manzon Allah, mai kishin musulunci, littafinsa shi ne Kur'ani da Hadisi, amma idan aka zo wajen ""Hobbies"" ko ""Interests"", watau abin da yake sha'awa a rayuwarsa ko rayuwarta, sai ka ga ya zayyana sunayen manyan makiyan Allah daga cikin mawakan turai, da miyagun fina-finan da a zahiri suna cin mutuncin addini ne, ko ma wasunsu duka cike suke da batsa da rashin tarbiyya",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9352,  Wannan tufka da warwara ne ko shakka babu,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9353,"  Galibin matasa idan ka shiga ""Profile"" dinsu za ka ta cin karo irin wannan",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9354, Abu na gaba shi ne yawan kankamba da fadi-ba a tambayeka ba,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9355,"  Akwai majalisa ta musamman da ake amsa tambayoyi kan al'amuran addini, ma'ana majalisa ce ta fatawa dai a takaice",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9356,"  Akwai wadanda aka killace musamman don amsa tambayoyi, wanda hakan ya kamata daman",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9357,"  Tun da shari'ar musulunci na gudanuwa ne cikin tsari, sannan ba kowa bane ke da kudurar amsa fatawa, domin amana ce",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9358,"  Amma abin mamaki da zarar wani ya aiko tambaya, kafin wadanda aka killace su bayar da amsa, nan take za ka mutum yayi caraf ya fara magana, a ciki yana cewa: ""…a gani na abu kaza hukuncinsa kaza ne",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9359,""" Ko ""…a fahimta ina ganin kaza zai zama kaza",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9360,""" Sai kace an nemi shawararsa",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9361,"  Ya mance cewa ilmi amana ce, kuma ba a gudanar al'amuran addini da jahilci",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9362,"  A wannan majalisar har wa yau, da zarar mace ta aiko tambaya, kafin a bayar da amsa nan take samari sama da goma sun fara tofa albarkacin bakinsu, duk dai don neman samun shiga",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9363,  Mun dauki addini abin wasa,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9364, Abu na gaba shi ne rashin sirri,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9365,  Da yawa daga cikin matasa har yanzu sun kasa fahimtar mummunar hadarin da ke tattare da rashin sirri,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9366,  Idan kana son fahimtar hakan kuwa sai ka shigo dandanlin facebook,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9367,"  Da wanda ke kwance a kan gado yana hutawa, da wanda ke cin tuwo miyar kuka, da wanda ke zance budurwarsa, da wanda ke shan shayi, da wanda ke kan hanyar tafiya zuwa wani garin, da wanda zai shiga wanka, da wanda ke sanya tufafi, duk za ka gani a facebook, matasanmu sun shigar",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9368,  Ba ruwansu da mai zai je ya dawo,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9369,"  A sauran kasashen da suka ci gaba a fannin sadarwa, zantuka irin wadannan sun yi sanadiyyar mutuwar wasu, da hasaran rayuka, da ta'addanci, da rasa matsayin siyasa da shugabanci, da karyewar arziki, da mutuwar auratayya da dai sauransu",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9370,"  To amma matasanmu ko a jikinsu, wai an tsikari kakkausa",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9371,  Kari a kan haka har da hotuna marasa kan gado,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9372," Wasu hotunan ma basu kamata a ce an nuna su ga duniya ba, amma a shafin facebook duk za ka gansu",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9373, Abu na gaba shi ne kankamba wajen latse-latse da matse-matse,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9374,"  A ka'idar yadda shafin facebook ke gudanuwa, duk halin da abokanka ke ciki ana sanar da kai ne",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9375,"  Idan abokananka suka kalli wani hoto ko bidiyo da Intanet ta hanyar manhajar facebook, za a sanar da kai",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9376,"  Matsalar ita ce, da zarar an sanar da kai, sai kaji kaima kana son ka kalla, da zarar ka matsa shikenan, hoton ko bidiyon ba zai bude ba, sai an kaika asalin shafin",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9377,"  Ba wannan bane matsalar, galibin ire-iren wadannan hotuna da bidiyo na batsa ne, amma kai ba za gani  a fili, da zarar ka matsa, nan take za a kai wa abokanka sanarwa cewa ka kalli hoto ko bidiyo kaza, mai dauke da batsar, amma kai ba za ka gani ba",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9378,"  Ka ga a nan kai baka ga wannan hoto ba, amma an kai wa abokanka sanarwa cewa ka gani",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9379,"  Idan mai mutunci ne kai, kimarka ta zube kenan a idonsu",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9380,  Matasanmu duk basu lura da wannan,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9381,"  Duk abin da muka ga ana yi sai kawai mu ma muyi, ko bamu san amfaninsa ba",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9382,  Wadannan kadan ne cikin badakalar da ke faruwa a ,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9383, dandalin facebook kan abin da ya danganci matasanmu,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9384, Kammalawa,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9385," Kafin mu karkare, biyu daga cikin manyan dalilan da ke haddasa wadannan abubuwa kuwa su ne: samun sakakkiyar 'yanci, da kuma rashin tarbiyya",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9386,  Galibinmu idan muna dauke da wayar salula a cikin dakunanmu sai mu ga komai ma muna iya yi,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9387,  Sannan idan hakan ya hadu da rashin tarbiyya sai lamari ya lalace,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9388, Rashin tarbiyya ya kunshi tsarin tsara lokaci kan duk abin da muke yi,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9389,  Galibi muna shiga facebook ne kawai mu yi shashanci ba wai mu karu da wani sabon ilmi kan abin da bamu mallaka ba,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9390,  Wannan shirme ne,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9391,  abu na biyu shi ne rashin manufa,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9392,  Ba mu da manufa ta gari,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9393,  Abin da muka ga ana yi sai kawai mu buge da yi,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9394,  Meye amfaninsa?  Oho!  Wannan ya fi yawa a bangaren matasanmu maza,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9395,  Wajibi ne mu rika lura da manufarmu kan abin da muke yi a Intanet,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9396,"  Duk abin da ba zai samar maka da wani alfanu ba, kayi hakuri dashi shi yafi alheri",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9397,  Allah sa mu dace,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9398, Tuna Baya…,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9399," Wadanda suka saba karanta wannan shafi tun farkon farawa sun san cewa a duk karshen zango, mukan zauna don tattaunawa da juna, da kuma yin waiwaye, abin da Malam Bahaushe ke kira ""Adon tafiya",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9400,"""  A yanzu shekarun wannan shafi namu biyar kenan da watanni shida cif-cif",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9401,"  Kuma wannan shi ne zama na biyar da za mu yi, don yin bitar darussan da muka yi ta kwasa a baya",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9402,"  Ga wadanda basu san wannan tsari da shafin ke gudanuwa a kai ba, shafin Kimiyya da Kere-kere ya samo asali ne cikin watan Oktoba na shekarar 2006; farkon taken shafin shi ne: Kimiyya da Fasaha",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9403,"  Mun kuma yi waiwaye karo na daya, da na biyu, da na uku ne a tsakanin shekarar 2006 zuwa 2008",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9404,"  Zama na karshe da muka yi, wanda shi ne waiwaye na hudu, ya zo ne cikin watan Satumba na shekarar 2008, daidai lokacin da shafin ya cika shekaru biyu kenan",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9405,"  Ga shi mun sake dawowa a yau don yin nazari kan kasidun baya, a karo na biyar, kamar yadda masu karatu za su gani daga taken kasidar",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9406,"  A yau ma za mu yi nazari ne kan darussan da muka koya a wannan zango, wanda shi ne mafi tsawo tun da shafin ya faro",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9407,"  Domin rabon da muyi zama irin wannan, shekaru uku da rabi kenan",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9408,"  Bayan haka, za mu ga yawan kasidun da muka kawo a zangon, da abin da suke karantarwa, da irin usulubin da muke bi wajen tafiyar da shafin, da tsarin mu'amala da masu karatu, da kasidun da ba a gama su ba, sannan mu ji inda za mu dosa a zangon da ke tafe?",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9409, Me Muka Koya Daga Darussan Baya?,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9410," Da farko dai, wannan shafi ya faro ne da kasidu kan fasahar Intanet da sadarwa zalla",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9411,  Daga baya ne muka sauya wa shafin take daga: Kimiyya da Fasaha zuwa Kimiyya da Kere-kere,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9412,  Wannan sauyin take ya samo asali ne sanadiyyar sauyin nau'ukan fannonin da shafin ke magana a kai,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9413,"  Daga fasahar Intanet da wayar salula zuwa sauran fannonin kimiyya da kere-kere, da sararin samaniya, da sinadarai, da halittar jikin dan adam, da kuma fannonin dabi'u da zamantakewa",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9414,"  Ya zuwa makon da ya gabata, mun gabatar da kasidu guda 210 kan dukkan wadancan fannoni",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9415,"  Idan muka hada da kasidar wannan mako, sun zama 211 kenan",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9416,  A waiwaye adon tafiya na farko muna da kasidu 7,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9417,  A zango na biyu muna da kasidu 22,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9418,  A zango na uku muna da kasidu 17,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9419,  A zango na hudu muna da kasidu 33,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9420,"  A zango na karshe, wanda shi ne muke bitarsa a yau, muna da kasidu guda 132",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9421, Dukkan wadannan kasidu suna nan daram!,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9422," A wannan zango, kamar yadda mai karatu ya gani, muna da kasidu 132 ne",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9423,  Saboda yawansu ba zan iya kawo su daya bayan daya ba,News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9424,"  Sai dai shahararru daga cikinsu wadanda suka hada da: ""Dumamar Yanayi"" (Global Warming), inda muka ji bayanai kan dalilan da ke haddasa dumamar yanayi da illolinsu",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9425,"  Sai kasidar ""Na'urar ATM"", da kasidar ""Bunkasa Harshe da Al'ummar Hausawa"" ta hanyar kimiyya da fasahar sadarwa",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9426,"  Sai kasidar ""Binciken Malaman Kimiyya kan Tsibirin Bamuda"" (Bermuda Triangle), tsibirin da turawa ke hasashen cewa akwai kwankwamai a cikinsa",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9427,"  Mun kuma kawo kasida kan ""Fasahar Ma'adanar Bayanai"", inda muka yi bayani kan tarihi da asalin faya-fayan garmaho, da CD da kuma DVD",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9428,"  Sai shahararriyar kasida mai take: ""Kimiyyar Kur'ani da ta Zamani: A Ina Aka Hadu?"", wanda shafi wajen 18 ne",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9429,"  Sai kasidar da tayi mana bayani mai tsawo kan dalilan da ke sa kasashen duniya ke sanya wa fasahar Intanet takunkumi, mai take: ""Yadda Kasashe Ke Sanya wa Fasahar Intanet Takunkumi",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9430,"""  Sai kuma kasida ta musamman, wacce tafi kowanne tsawo kuma har yanzu ba mu gama ta ba, mai take: ""Bayani Kan Wayar Salula",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9431,""" Zuwa yanzu ta kai shafuka 58!  Idan mai karatu bai mance ba, mun yi azama ne don gabatar da bayani kan dukkan abin da ya shafi tsarin mu'amala da wayar salula",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9432," Sai kuma kasidar da ta yi mana bayani na wucin gadi kan Dandalin Facebook, mai take: ""Dandalin Facebook a Mahangar Binciken Ilmi",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9433,"""  Ta shahara ita ma",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9434,"  Sai kasida mai take: ""Yadda Ake Tono Danyen Mai da Tace Shi,"" da kasida ta musamman kan Ruwa, mai take: ""Yadda Ruwa ke Samuwa, da Sinadaran da ke Cikinsa",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
9435,"""  Gama wannan kasida ke da wuya sai muka kwararo bayanai kan fasahar amfani da haske wajen taskance bayanai, cikin kasida mai take: ""Fasahar Optical Fiber"", wanda tsari ne da ke lura da yadda ake sarrafa bayanai ta hanyar kunun gilasai, da haske",News2021-01-05 ,FASAHAR-INTANET.BLOGSPOT
